movieId,rating,userId,title,year,genre,rating_class
80586,3.83,103,Flipped,2010,2,0
80590,3.17,305,Wall Street: Money Never Sleeps,2010,4,2
80615,4.0,246,Legend of the Guardians: The Owls of Ga'Hoole,2010,1,0
80693,3.19,62,It's Kind of a Funny Story,2010,2,2
80727,3.25,89,Middle Men,2009,2,2
80748,4.0,377,Alice in Wonderland,1933,1,0
80831,3.86,80,Let Me In,2010,4,0
80834,3.5,509,Sintel,2010,8,0
80839,2.5,292,Secretariat,2010,1,2
80846,3.25,274,Devil,2010,11,2
80858,3.5,563,You Again,2010,2,0
80860,3.0,68,Life as We Know It,2010,2,2
80862,3.67,249,Catfish,2010,9,0
80864,3.5,448,You Will Meet a Tall Dark Stranger,2010,2,0
80880,3.25,432,Stone,2010,4,2
80906,4.29,2,Inside Job,2010,9,0
80917,3.5,332,Monsters,2010,4,0
80969,4.0,246,Never Let Me Go,2010,4,0
81018,3.0,50,"Illusionist, The (L'illusionniste)",2010,8,2
81087,4.5,89,Luck by Chance,2009,4,0
81132,3.75,204,Rubber,2010,3,0
81156,3.92,103,Jackass 3D,2010,3,0
81158,3.17,317,Restrepo,2010,9,2
81191,4.0,318,Waiting for 'Superman',2010,9,0
81229,3.5,21,Red,2010,3,0
81257,3.5,326,In a Better World (Hævnen),2010,4,0
81383,2.5,560,Heartbreaker (L'Arnacoeur),2010,2,2
81417,3.7,80,Paranormal Activity 2,2010,11,0
81456,3.0,153,Heartbeats (Les amours imaginaires),2010,4,2
81512,4.0,232,Hereafter,2010,4,0
81520,4.0,610,Undisputed III: Redemption,2010,3,0
81535,4.5,76,Saw VII 3D - The Final Chapter,2010,11,0
81537,3.1,89,Due Date,2010,2,2
81562,3.83,50,127 Hours,2010,1,0
81564,3.6,21,Megamind,2010,3,0
81591,3.63,21,Black Swan,2010,4,0
81681,2.0,567,I Shot Jesse James,1949,4,1
81782,3.36,123,Unstoppable,2010,3,2
81784,2.67,10,Morning Glory,2010,2,2
81786,4.0,241,Certified Copy (Copie conforme),2010,4,0
81788,3.86,18,"Next Three Days, The",2010,5,0
81791,3.0,599,Somewhere,2010,4,2
81819,4.25,103,Biutiful,2010,4,0
81831,4.0,222,"First Beautiful Thing, The (La prima cosa bella)",2010,2,0
81834,3.99,21,Harry Potter and the Deathly Hallows: Part 1,2010,3,0
81845,4.04,10,"King's Speech, The",2010,4,0
81847,3.92,10,Tangled,2010,8,0
81910,4.0,68,"Art of the Steal, The",2009,9,0
81932,3.76,17,"Fighter, The",2010,4,0
81949,3.0,448,"Romantics, The",2010,2,2
82041,4.25,80,"Loved Ones, The",2009,11,0
82053,4.0,249,Casino Jack,2010,2,0
82088,3.0,509,Vincent Wants to Sea (Vincent will meer),2010,4,2
82093,1.5,448,London Boulevard,2010,5,1
82095,0.5,448,Skyline,2010,16,1
82152,3.5,563,Beastly,2011,4,0
82167,2.79,10,Love and Other Drugs,2010,2,2
82169,3.86,247,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",2010,1,0
82202,2.71,21,"Tourist, The",2010,4,2
82242,4.25,477,Rare Exports: A Christmas Tale (Rare Exports),2010,3,0
82366,4.5,610,Hatchet II,2010,2,0
82378,3.75,339,All Good Things,2010,4,0
82459,3.75,17,True Grit,2010,13,0
82461,3.24,62,Tron: Legacy,2010,3,2
82499,2.67,10,How Do You Know,2010,2,2
82527,4.0,448,Barney's Version,2010,4,0
82534,2.5,599,"Company Men, The",2010,4,2
82641,3.0,610,"One-Armed Swordsman, The (Dubei dao)",1967,3,2
82667,3.88,317,I Saw the Devil (Akmareul boatda),2010,5,0
82684,0.5,567,Trash Humpers,2009,4,1
82744,5.0,380,Faster,2010,3,0
82765,3.5,610,Little Big Soldier (Da bing xiao jiang),2010,3,0
82767,3.5,47,Rabbit Hole,2010,4,0
82848,3.5,50,One Week,1920,2,0
82852,1.83,111,Little Fockers,2010,2,1
82854,1.83,89,Gulliver's Travels,2010,1,1
82857,4.5,462,Sweetgrass,2009,1,0
83086,2.5,599,Burlesque,2010,4,2
83132,3.5,177,"Secret World of Arrietty, The (Kari-gurashi no Arietti)",2010,8,0
83134,3.92,68,Tucker & Dale vs Evil,2010,2,0
83177,1.17,88,Yogi Bear,2010,6,1
83270,2.0,517,Made in Dagenham,2010,2,1
83349,3.0,18,"Green Hornet, The",2011,3,2
83369,4.0,62,"Way Back, The",2010,4,0
83374,3.5,448,"Warrior's Way, The",2010,3,0
83480,3.5,534,Season of the Witch,2011,1,0
83601,0.5,204,Amer,2009,4,1
83613,3.0,246,Cowboys & Aliens,2011,3,2
83796,2.5,599,Anything for Her (Pour elle),2008,5,2
83803,4.1,68,Day & Night,2010,8,0
83827,4.25,318,Marwencol,2010,9,0
83910,2.5,89,"Dilemma, The",2011,2,2
83969,5.0,89,Down Argentine Way,1940,2,0
83976,4.0,318,"Trip, The",2010,2,0
84152,3.95,15,Limitless,2011,16,0
84156,4.5,105,Happy People: A Year in the Taiga,2010,9,0
84187,3.5,184,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha),2009,3,0
84189,3.75,80,I Spit on Your Grave,2010,5,0
84240,4.0,326,Even the Rain (También la lluvia),2010,4,0
84246,4.5,89,It Happened on Fifth Avenue,1947,2,0
84273,5.0,318,Zeitgeist: Moving Forward,2011,9,0
84374,2.93,10,No Strings Attached,2011,2,2
84392,3.6,18,"Lincoln Lawyer, The",2011,5,0
84414,4.25,380,All-Star Superman,2011,3,0
84512,5.0,89,Girls About Town,1931,2,0
84523,3.0,599,Kill! (Kiru),1968,3,2
84553,4.0,489,Pekka ja Pätkä salapoliiseina,1957,2,0
84601,3.33,80,Unknown,2011,4,2
84615,2.25,298,Cedar Rapids,2011,2,1
84637,3.0,249,Gnomeo & Juliet,2011,1,2
84696,4.0,448,Burke and Hare,2010,2,0
84716,4.0,318,Castaway on the Moon (Kimssi pyoryugi),2009,2,0
84772,3.2,68,Paul,2011,1,2
84799,4.5,377,"Asphyx, The",1973,11,0
84844,4.5,105,Brother 2 (Brat 2),2000,5,0
84847,2.5,509,Emma,2009,2,2
84942,3.75,249,Drive Angry,2011,3,0
84944,3.62,89,Rango,2011,3,0
84950,2.5,448,Take Me Home Tonight,2011,2,2
84952,4.0,125,Confessions (Kokuhaku),2010,4,0
84954,3.17,15,"Adjustment Bureau, The",2011,15,2
85020,3.38,119,"Mechanic, The",2011,3,2
85022,3.12,111,Hall Pass,2011,2,2
85025,2.0,448,"Eagle, The",2011,1,1
85056,3.1,249,I Am Number Four,2011,3,2
85131,2.38,249,Battle: Los Angeles,2011,3,1
85179,3.83,534,Summer Wars (Samâ wôzu),2009,1,0
85213,4.0,318,"Sunset Limited, The",2011,4,0
85259,4.0,21,Winnie the Pooh and the Honey Tree,1966,8,0
85261,3.5,534,Mars Needs Moms,2011,3,0
85295,5.0,89,Scooby-Doo! Curse of the Lake Monster,2010,1,0
85316,3.5,105,Winnie the Pooh and Tigger Too,1974,8,0
85334,0.5,358,Hard Ticket to Hawaii,1987,3,1
85342,4.36,227,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),2010,3,0
85354,3.5,18,Mesrine: Public Enemy #1 (L'ennemi public n°1),2008,3,0
85367,3.21,111,Just Go with It,2011,2,2
85394,3.0,419,Cave of Forgotten Dreams,2010,9,2
85397,3.5,80,Red Riding Hood,2011,12,0
85399,1.0,448,"Big Mommas: Like Father, Like Son",2011,2,1
85401,2.9,104,Super,2010,3,2
85412,3.75,408,"Troll Hunter, The (Trolljegeren)",2010,12,0
85414,3.6,15,Source Code,2011,3,0
85438,3.0,599,Jane Eyre,2011,4,2
85510,3.12,249,Sucker Punch,2011,3,2
85736,4.5,105,BURN-E,2008,1,0
85774,3.75,41,Senna,2010,9,0
85780,3.58,68,Family Guy Presents: It's a Trap,2010,8,0
85788,2.67,305,Insidious,2010,12,2
85796,2.38,50,Hobo with a Shotgun,2011,3,1
85881,3.75,89,Win Win,2011,2,0
85885,2.75,153,Room in Rome (Habitación en Roma),2010,4,2
86000,4.0,489,Boy,2010,2,0
86014,3.5,103,Diary of a Wimpy Kid: Rodrick Rules,2011,2,0
86028,2.0,448,Henry's Crime,2010,2,1
86059,2.75,89,Hop,2011,8,2
86066,4.0,105,Playing the Victim (Izobrazhaya zhertvu),2006,2,0
86068,0.5,21,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad),2005,11,1
86142,4.0,213,13 Assassins (Jûsan-nin no shikaku),2010,3,0
86190,3.32,18,Hanna,2011,3,2
86237,5.0,318,Connections,1978,9,0
86279,3.5,318,Into Eternity,2010,9,0
86286,2.0,599,Daffy Duck's Quackbusters,1988,8,1
86290,4.0,63,American: The Bill Hicks Story,2009,2,0
86293,3.0,68,Arthur,2011,2,2
86295,2.67,249,Scream 4,2011,2,2
86298,3.12,89,Rio,2011,1,2
86320,3.07,105,Melancholia,2011,4,2
86332,3.51,18,Thor,2011,3,0
86345,4.06,2,Louis C.K.: Hilarious,2010,2,0
86347,3.29,105,Louis C.K.: Chewed Up,2008,2,2
86355,2.0,599,Atlas Shrugged: Part 1,2011,4,1
86377,4.0,68,Louis C.K.: Shameless,2007,2,0
86487,4.5,177,Mildred Pierce,2011,4,0
86504,4.3,63,Voices from the List,2004,9,0
86548,3.38,10,Water for Elephants,2011,4,2
86593,2.5,448,African Cats,2011,1,2
86628,4.0,18,Kill the Irishman,2011,3,0
86644,3.05,154,"Fast Five (Fast and the Furious 5, The)",2011,3,2
86668,5.0,419,Louis Theroux: Law & Disorder,2008,9,0
86721,5.0,125,Idiots and Angels,2008,8,0
86781,4.4,41,Incendies,2010,4,0
86815,3.5,103,Soul Surfer,2011,3,0
86817,3.25,280,Something Borrowed,2011,2,2
86833,3.76,68,Bridesmaids,2011,2,0
86835,3.0,249,Priest,2011,3,2
86864,3.0,599,Mothra (Mosura),1961,1,2
86880,3.23,18,Pirates of the Caribbean: On Stranger Tides,2011,3,2
86882,3.56,24,Midnight in Paris,2011,2,0
86892,4.5,52,The Man from Nowhere,2010,3,0
86898,4.0,599,"Tree of Life, The",2011,4,0
86911,3.27,62,"Hangover Part II, The",2011,2,2
86922,4.0,318,Nothing to Declare (Rien à déclarer),2010,2,0
86960,2.0,249,Across the Hall,2009,10,1
87028,2.0,358,"Roommate, The",2011,4,1
87192,3.5,212,Attack the Block,2011,3,0
87194,3.5,103,The Way,2010,1,0
87197,3.0,599,Let the Bullets Fly,2010,3,2
87222,3.32,10,Kung Fu Panda 2,2011,3,2
87232,3.79,18,X-Men: First Class,2011,3,0
87234,4.17,212,Submarine,2010,2,0
87287,4.0,377,American Grindhouse,2010,9,0
87298,2.67,249,Everything Must Go,2010,2,2
87304,3.62,318,Beginners,2010,4,0
87306,3.6,29,Super 8,2011,7,0
87413,1.75,489,Bernie,1996,2,1
87430,2.35,62,Green Lantern,2011,3,1
87444,2.5,318,Elektra Luxx,2010,2,2
87483,2.7,111,Mr. Popper's Penguins,2011,2,2
87485,2.89,73,Bad Teacher,2011,2,2
87520,2.36,21,Transformers: Dark of the Moon,2011,3,1
87522,2.75,292,Larry Crowne,2011,2,2
87529,3.11,111,Your Highness,2011,3,2
87660,4.5,318,Too Big to Fail,2011,4,0
87785,2.75,408,Takers,2010,3,2
87834,5.0,89,My Life as McDull (Mak dau goo si),2001,8,0
87867,2.75,111,Zookeeper,2011,2,2
87869,3.44,41,Horrible Bosses,2011,2,2
87876,3.17,448,Cars 2,2011,1,2
87960,3.0,599,Between the Folds,2008,9,2
88069,4.0,89,Delhi Belly,2011,2,0
88094,3.0,18,Upside Down: The Creation Records Story,2010,9,2
88108,3.0,103,Monte Carlo,2011,1,2
88125,3.91,21,Harry Potter and the Deathly Hallows: Part 2,2011,3,0
88129,3.77,18,Drive,2011,5,0
88140,3.55,18,Captain America: The First Avenger,2011,3,0
88163,3.98,10,"Crazy, Stupid, Love.",2011,2,0
88179,3.5,351,One Day,2011,4,0
88235,3.62,105,"Guard, The",2011,2,0
88267,3.0,517,Winnie the Pooh,2011,8,2
88272,3.5,351,"Woman, The",2011,11,0
88327,3.0,610,"New One-Armed Swordsman, The (Xin du bi dao)",1971,3,2
88345,4.0,105,Mike's New Car,2002,8,0
88356,1.88,382,"Smurfs, The",2011,8,1
88405,3.05,21,Friends with Benefits,2011,2,2
88448,5.0,483,Paper Birds (Pájaros de papel),2010,2,0
88515,3.0,380,Blitz,2011,3,2
88593,2.5,599,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)",2010,5,2
88672,3.25,448,Our Idiot Brother,2011,2,2
88697,2.5,599,SUBWAYStories: Tales from the Underground,1997,4,2
88699,3.5,249,Death Race 2,2010,3,0
88744,3.46,21,Rise of the Planet of the Apes,2011,3,2
88746,3.5,89,Terri,2011,2,0
88785,2.85,89,"Change-Up, The",2011,2,2
88810,3.83,10,"Help, The",2011,4,0
88812,2.67,89,30 Minutes or Less,2011,3,2
88911,3.0,50,My Afternoons with Margueritte (La tête en friche),2010,2,2
88932,4.5,351,Final Destination 5,2011,11,0
88954,3.25,249,"Very Harold & Kumar 3D Christmas, A",2011,2,2
89028,3.0,351,Don't Be Afraid of the Dark,2010,11,2
89030,3.25,318,Fright Night,2011,2,2
89039,4.5,460,Another Earth,2011,4,0
89047,4.0,249,Hesher,2010,4,0
89072,4.0,610,Stake Land,2010,11,0
89085,2.5,599,"Debt, The",2011,4,2
89087,2.5,68,Colombiana,2011,3,2
89090,4.5,462,Bill Cunningham New York,2011,9,0
89118,3.0,305,"Skin I Live In, The (La piel que habito)",2011,4,2
89190,1.75,125,Conan the Barbarian,2011,3,1
89208,3.5,432,Walled In,2009,11,0
89281,3.5,610,Birdemic: Shock and Terror,2010,15,0
89305,3.67,448,"Inbetweeners Movie, The",2011,1,0
89343,3.0,448,Red State,2011,3,2
89386,0.5,358,Pearl Jam Twenty,2011,9,1
89388,1.5,448,I Don't Know How She Does It,2011,2,1
89427,1.5,448,Shark Night 3D,2011,11,1
89470,3.71,68,Contagion,2011,16,0
89492,3.88,62,Moneyball,2011,4,0
89580,4.0,419,Neds,2010,4,0
89582,4.5,213,Cold Fish (Tsumetai nettaigyo),2010,4,0
89586,3.5,483,Phineas and Ferb the Movie: Across the 2nd Dimension,2011,1,0
89678,4.0,509,Northanger Abbey,2007,4,0
89745,3.87,15,"Avengers, The",2012,3,0
89753,3.81,63,Tinker Tailor Soldier Spy,2011,4,0
89759,4.33,41,"Separation, A (Jodaeiye Nader az Simin)",2011,4,0
89761,3.0,351,"Dangerous Method, A",2011,4,2
89774,3.73,2,Warrior,2011,4,0
89804,3.22,177,"Ides of March, The",2011,4,2
89837,4.5,610,Kill List,2011,11,0
89840,2.83,249,Killer Elite,2011,3,2
89862,3.5,599,Bellflower,2011,3,0
89864,3.63,62,50/50,2011,2,0
89898,3.5,89,Generation P,2011,2,0
89904,4.05,63,The Artist,2011,2,0
89939,3.75,177,Gigi,1949,2,0
89945,3.0,318,BlinkyTM,2011,11,2
90057,3.75,249,Take Shelter,2011,4,0
90243,3.5,599,Three Outlaw Samurai (Sanbiki no samurai),1964,3,0
90245,4.0,318,Antonio Gaudí,1985,9,0
90249,3.0,21,Real Steel,2011,3,2
90343,2.75,448,Footloose,2011,2,2
90345,3.5,339,"Thing, The",2011,11,0
90353,4.0,351,Beautiful Boy,2010,4,0
90357,3.5,318,Tyrannosaur,2011,4,0
90374,3.75,418,Martha Marcy May Marlene,2011,4,0
90376,3.5,298,We Need to Talk About Kevin,2011,4,0
90384,2.0,464,Behind Enemy Lines II: Axis of Evil,2006,3,1
90403,3.17,125,"Three Musketeers, The",2011,3,2
90405,3.39,80,In Time,2011,5,2
90428,3.0,599,Margaret,2011,4,2
90430,4.0,249,Carnage,2011,2,0
90439,3.79,249,Margin Call,2011,4,0
90469,3.5,80,Paranormal Activity 3,2011,11,0
90471,3.0,351,Puncture,2011,4,2
90522,3.0,50,Johnny English Reborn,2011,1,2
90524,3.5,563,Abduction,2011,3,0
90528,3.5,318,This Must Be the Place,2011,5,0
90531,3.75,249,Shame,2011,4,0
90576,4.5,68,What's Your Number?,2011,2,0
90600,3.6,18,Headhunters (Hodejegerne),2011,3,0
90603,3.67,380,Batman: Year One,2011,3,0
90630,3.5,318,Miss Representation,2011,9,0
90647,3.56,177,Puss in Boots,2011,1,0
90717,3.5,89,Tower Heist,2011,3,0
90719,2.5,448,J. Edgar,2011,4,2
90738,1.5,448,"Double, The",2011,3,1
90746,3.5,50,"Adventures of Tintin, The",2011,3,0
90769,4.0,318,Starsuckers,2009,9,0
90809,3.0,509,Tomboy,2011,4,2
90863,4.0,483,George Harrison: Living in the Material World,2011,9,0
90866,3.75,62,Hugo,2011,6,0
90888,2.67,246,Immortals,2011,3,2
90890,2.3,103,Jack and Jill,2011,2,1
90943,5.0,419,Into the Abyss,2011,9,0
90945,3.0,599,"Sign of Four, The",1987,1,2
91077,4.0,70,"Descendants, The",2011,2,0
91079,2.5,280,Like Crazy,2011,4,2
91094,2.6,50,"Muppets, The",2011,6,2
91104,2.21,10,"Twilight Saga: Breaking Dawn - Part 1, The",2011,1,1
91126,3.0,103,War Horse,2011,4,2
91128,3.58,298,"Rum Diary, The",2011,2,0
91233,4.0,610,Lifted,2006,8,0
91261,3.5,105,Hipsters (Stilyagi),2008,4,0
91266,2.5,509,Another Cinderella Story,2008,6,2
91273,1.5,448,Bunraku,2010,3,1
91323,2.9,111,"Sitter, The",2011,2,2
91325,2.75,426,Extremely Loud and Incredibly Close,2011,4,2
91337,4.0,509,Play the Game,2009,2,0
91353,3.75,534,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens),1994,1,0
91355,5.0,89,Asterix and the Vikings (Astérix et les Vikings),2006,1,0
91386,5.0,89,Happy Feet Two,2011,8,0
91414,0.5,517,Arthur Christmas,2011,8,1
91470,3.0,125,Violet & Daisy,2011,3,2
91483,1.5,222,Bullet to the Head,2012,3,1
91485,3.5,18,"Expendables 2, The",2012,3,0
91488,3.75,489,"Snowman, The",1982,8,0
91500,3.44,15,The Hunger Games,2012,3,2
91529,3.99,2,"Dark Knight Rises, The",2012,3,0
91535,3.14,21,"Bourne Legacy, The",2012,3,2
91542,3.76,18,Sherlock Holmes: A Game of Shadows,2011,3,0
91571,2.5,599,Coriolanus,2011,4,2
91622,2.25,249,Young Adult,2011,2,1
91628,2.0,222,New Year's Eve,2011,2,1
91630,3.66,21,Mission: Impossible - Ghost Protocol,2011,3,0
91653,3.3,103,We Bought a Zoo,2011,2,2
91658,3.49,2,"Girl with the Dragon Tattoo, The",2011,4,2
91660,2.5,382,"Darkest Hour, The",2011,3,2
91666,4.0,89,Last Holiday,1950,2,0
91671,1.0,103,Alvin and the Chipmunks: Chipwrecked,2011,8,1
91688,1.5,448,Salvation Boulevard,2011,2,1
91690,3.67,125,Friends with Kids,2011,2,0
91784,4.5,318,Girl Walks Into a Bar,2011,2,0
91842,3.0,305,Contraband,2012,3,2
91860,4.0,318,"Way South, The (De weg naar het zuiden)",1981,9,0
91869,3.5,525,Being Elmo: A Puppeteer's Journey,2011,9,0
91873,1.5,448,Joyful Noise,2012,2,1
91890,3.0,483,"Iron Lady, The",2011,4,2
91935,2.5,448,Albatross,2011,4,2
91947,4.5,125,"Revenant, The",2009,2,0
91974,3.8,80,Underworld: Awakening,2012,3,0
91976,2.92,103,"Grey, The",2012,3,2
91978,3.17,249,Man on a Ledge,2012,5,2
91981,2.5,599,Sacrifice (Zhao shi gu er),2010,4,2
92008,2.83,249,Haywire,2011,3,2
92046,3.0,50,Contact High,2009,2,2
92048,3.25,351,"Whistleblower, The",2010,4,2
92094,3.5,18,Einstein and Eddington,2008,4,0
92192,2.0,292,Apollo 18,2011,11,1
92198,2.0,448,Seeking Justice,2011,3,1
92234,1.5,567,Red Tails,2012,3,1
92243,4.5,339,"Flowers of War, The (Jin líng shí san chai)",2011,4,0
92259,4.11,10,Intouchables,2011,2,0
92264,2.0,111,One for the Money,2012,3,1
92309,2.75,599,"Innkeepers, The",2011,11,2
92348,4.0,432,Puss in Boots (Nagagutsu o haita neko),1969,1,0
92391,3.17,306,Grave Encounters,2011,11,2
92420,3.38,68,Chronicle,2012,3,2
92422,3.75,318,"Woman in Black, The",2012,4,0
92427,1.0,50,Woman in Love (Rubbeldiekatz),2011,2,1
92439,3.0,212,"Art of Getting By, The",2011,4,2
92475,4.25,50,All Watched Over by Machines of Loving Grace,2011,9,0
92494,5.0,63,Dylan Moran: Monster,2004,2,0
92507,3.38,249,Safe House,2012,3,2
92509,2.67,73,"Vow, The",2012,4,2
92535,4.3,63,Louis C.K.: Live at the Beacon Theater,2011,2,0
92637,3.5,318,Pitfall (Otoshiana),1962,5,0
92643,4.5,89,Monsieur Lazhar,2011,6,0
92665,2.5,448,"For a Good Time, Call...",2012,2,2
92674,2.5,599,Janie Jones,2010,4,2
92681,0.5,567,Journey 2: The Mysterious Island,2012,3,1
92694,4.25,125,Perfect Sense,2011,4,0
92730,2.0,489,Rollo and the Woods Sprite (Rölli ja metsänhenki),2001,6,1
92760,3.5,377,"Atomic Brain, The",1963,11,0
92938,1.6,332,Ghost Rider: Spirit of Vengeance,2012,3,1
92954,3.5,596,Prayers for Bobby,2009,4,0
93006,4.25,89,"Very Potter Musical, A",2009,2,0
93008,5.0,177,"Very Potter Sequel, A",2010,2,0
93022,5.0,89,Miss Nobody,2010,2,0
93040,4.0,357,"Civil War, The",1990,9,0
93114,3.0,50,Ro.Go.Pa.G.,1963,2,2
93134,3.5,509,"Women on the 6th Floor, The (Les Femmes du 6ème Étage)",2010,2,0
93139,1.5,382,Mega Shark vs. Crocosaurus,2010,3,1
93193,3.0,610,Red Hill,2010,5,2
93208,2.0,599,Mickey's The Prince and the Pauper,1990,8,1
93242,1.5,448,Gone,2012,4,1
93270,2.06,111,Project X,2012,2,1
93272,3.1,73,Dr. Seuss' The Lorax,2012,8,2
93287,3.75,68,"Big Year, The",2011,2,0
93297,3.75,80,Act of Valor,2012,3,0
93320,5.0,484,Trailer Park Boys,1999,2,0
93326,2.64,50,This Means War,2012,3,2
93363,3.09,249,John Carter,2012,3,2
93443,3.25,111,Goon,2011,2,2
93502,2.5,599,"Ledge, The",2011,4,2
93510,3.87,21,21 Jump Street,2012,3,0
93512,4.0,249,"Jeff, Who Lives at Home",2012,2,0
93563,3.17,249,Lockout,2012,3,2
93598,2.5,610,"Snowtown (Snowtown Murders, The)",2011,5,2
93610,3.0,332,Space Battleship Yamato,2010,3,2
93721,4.1,52,Jiro Dreams of Sushi,2011,9,0
93723,2.25,483,Damsels in Distress,2011,2,1
93740,1.5,517,Salmon Fishing in the Yemen,2011,2,1
93766,2.62,249,Wrath of the Titans,2012,3,2
93790,4.0,105,Detachment,2011,4,0
93805,3.75,104,Iron Sky,2012,3,0
93819,3.5,610,Absentia,2011,11,0
93831,2.62,111,American Reunion (American Pie 4),2012,2,2
93838,4.33,52,The Raid: Redemption,2011,3,0
93840,4.02,41,"Cabin in the Woods, The",2012,2,0
93855,4.5,125,God Bless America,2011,2,0
93980,1.25,448,"Three Stooges, The",2012,2,1
93982,2.0,448,"Raven, The",2012,7,1
93988,4.5,509,North & South,2004,4,0
94011,1.5,448,"Big Bang, The",2011,3,1
94015,3.0,104,Mirror Mirror,2012,1,2
94018,2.33,305,Battleship,2012,3,1
94070,3.88,10,"Best Exotic Marigold Hotel, The",2011,2,0
94122,2.0,599,Comic-Con Episode IV: A Fan's Hope,2011,9,1
94130,3.5,489,Bully,2011,9,0
94150,4.0,104,Hysteria,2011,2,0
94160,3.0,380,Dante's Inferno: An Animated Epic,2010,3,2
94262,3.0,377,"Atomic Submarine, The",1959,16,2
94266,2.5,249,"Five-Year Engagement, The",2012,2,2
94323,2.5,448,Think Like a Man,2012,2,2
94325,4.0,563,"Lucky One, The",2012,4,0
94405,3.5,341,Safe,2012,3,0
94478,2.5,111,Dark Shadows,2012,2,2
94494,2.5,448,96 Minutes ,2011,4,2
94503,3.67,21,"Decoy Bride, The",2011,2,0
94661,4.0,89,Rocket Singh: Salesman of the Year,2009,2,0
94677,3.56,21,"Dictator, The",2012,2,0
94735,4.0,318,Walking with Monsters,2005,9,0
94777,3.28,21,Men in Black III (M.III.B.) (M.I.B.³),2012,3,2
94780,2.83,249,Snow White and the Huntsman,2012,3,2
94799,3.5,509,Sound of My Voice,2011,4,0
94810,5.0,483,Eva,2011,4,0
94833,3.33,104,"Pirates! Band of Misfits, The",2012,1,2
94864,3.3,15,Prometheus,2012,3,2
94867,3.5,610,"Pact, The",2012,11,0
94896,3.5,448,Bernie,2011,2,0
94919,2.5,448,Inhale,2010,4,2
94931,3.5,125,Take This Waltz,2011,4,0
94953,3.0,111,Wanderlust,2012,2,2
94959,3.78,68,Moonrise Kingdom,2012,2,0
94985,3.83,380,Get the Gringo,2012,3,0
95004,4.0,380,Superman/Doomsday ,2007,3,0
95067,2.83,21,"Thousand Words, A",2012,2,2
95088,3.75,122,Safety Not Guaranteed,2012,2,0
95105,3.39,119,Madagascar 3: Europe's Most Wanted,2012,1,2
95135,4.0,414,Your Sister's Sister,2011,2,0
95145,3.5,599,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu),1986,3,0
95147,3.25,380,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime),1987,3,2
95149,5.0,380,Superman/Batman: Public Enemies,2009,3,0
95163,3.5,599,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken),1988,3,0
95165,4.0,599,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),1990,3,0
95167,3.47,10,Brave,2012,3,2
95170,4.0,21,Beauty and the Beast: The Enchanted Christmas,1997,8,0
95175,5.0,105,Front of the Class,2008,4,0
95182,3.0,380,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),1990,3,2
95193,2.0,509,Pocahontas II: Journey to a New World ,1998,1,1
95199,3.0,563,What to Expect When You're Expecting,2012,2,2
95201,3.0,448,To Rome with Love,2012,2,2
95207,2.75,249,Abraham Lincoln: Vampire Hunter,2012,3,2
95218,3.5,68,First Position,2011,9,0
95307,2.75,222,Rock of Ages,2012,2,2
95309,4.17,249,Seeking a Friend for the End of the World,2012,2,0
95311,5.0,105,Presto,2008,8,0
95313,4.5,105,Jack-Jack Attack,2005,1,0
95377,3.83,105,One Man Band,2005,8,0
95441,3.29,18,Ted,2012,2,2
95449,2.7,10,Magic Mike,2012,4,2
95473,4.0,380,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi),1992,3,0
95475,4.0,380,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô),1991,3,0
95497,3.75,380,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin),1992,3,0
95499,4.0,599,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen),1993,3,0
95508,3.5,448,Cleanskin,2012,5,0
95510,3.25,10,"Amazing Spider-Man, The",2012,3,2
95519,4.0,599,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu),1993,3,0
95543,2.92,10,Ice Age 4: Continental Drift,2012,1,2
95558,3.36,177,Beasts of the Southern Wild,2012,4,2
95583,2.75,249,Savages,2012,5,2
95624,3.0,68,"Firm, The",2009,4,2
95633,4.5,89,Spirit Camp,2009,11,0
95654,4.17,105,Geri's Game,1997,8,0
